symbol,level_type,side,event_timestamp_ms,control_timestamp_ms,event_5m_bps,control_5m_bps,excess_5m_bps,event_15m_bps,control_15m_bps,excess_15m_bps,event_60m_bps,control_60m_bps,excess_60m_bps
BTCUSDT,session_vwap,long,1738753620000,1738755660000,9.57462897035466,15.54421067457401,-5.969581704219351,6.01863016386206,19.626734817601577,-13.608104653739517,38.27807910666614,38.26345753052074,0.014621576145401605
BTCUSDT,session_vwap,short,1738755000000,1738839780000,-16.7994236694069,-0.25287391201000986,-16.54654975739689,-30.59457084318984,32.8028038659367,-63.39737470912654,-66.51304663270574,-7.1209293622009895,-59.39211727050475
BTCUSDT,session_vwap,long,1738760580000,1739714160000,22.53997323378165,-9.972036961639619,32.51201019542127,25.75559441523101,8.163636476368197,17.591957938862812,47.009319176434246,12.71047198219355,34.29884719424069
BTCUSDT,session_vwap,long,1738768200000,1739459760000,5.525554670877675,20.409968724144356,-14.884414053266681,21.928907928152608,-11.948314174051733,33.87722210220434,-33.204301776842414,-52.830699257394585,19.62639748055217
BTCUSDT,session_vwap,short,1738768260000,1739979360000,-16.49812915707427,-3.66176905056248,-12.83636010651179,-45.28818127523593,4.816474631845757,-50.104655907081685,18.162235006456974,-9.487310721909559,27.649545728366533
BTCUSDT,session_vwap,long,1738770000000,1740496080000,-11.616628811483842,13.044519459706194,-24.661148271190036,3.6716298262806646,5.434257003515963,-1.7626271772352986,-51.92296512665617,2.118439170861741,-54.041404297517914
BTCUSDT,session_vwap,short,1738770240000,1738941240000,-20.04826282415051,47.639133815450265,-67.68739663960078,-10.26912036715677,-8.222756402112008,-2.046363965044762,35.68672445683929,53.13791158249926,-17.451187125659963
BTCUSDT,session_vwap,long,1738774200000,1740586200000,7.413646820801922,-14.496505306756946,21.910152127558867,3.028683776862273,-11.620214571288479,14.648898348150752,-64.95863858114848,23.11387235021556,-88.07251093136404
BTCUSDT,session_vwap,short,1738774680000,1738600140000,-14.481069496887766,-18.023826322490777,3.5427568256030106,-7.143586080211595,-8.180668077755193,1.0370819975435985,48.270231656291074,16.949289995052965,31.32094166123811
BTCUSDT,session_vwap,short,1738800120000,1738454820000,-24.71931549063111,-5.571594995694706,-19.147720494936404,-27.66406616149686,-13.77504859006784,-13.889017571429019,-23.651324930424877,-62.757413151148796,39.10608822072392
BTCUSDT,session_vwap,long,1738800180000,1738888680000,9.485681384659994,-13.171328750980482,22.657010135640476,17.065942054497185,-20.02621839968244,37.09216045417962,3.510530556112279,24.219919770869236,-20.709389214756957
BTCUSDT,session_vwap,long,1738801980000,1738886760000,13.065504277816054,-14.861925585027969,27.927429862844022,-5.6851482221509375,0.4131181538569173,-6.098266376007855,21.365820682155423,-14.27323221578125,35.63905289793667
BTCUSDT,session_vwap,short,1738802760000,1739147820000,-8.712829486201557,2.853851769283322,-11.566681255484879,-4.232241401254111,-3.319153688190468,-0.9130877130636428,-46.544307635314475,58.20410003370746,-104.74840766902193
BTCUSDT,session_vwap,long,1738803900000,1740533760000,27.184161067443924,-1.481345785685484,28.665506853129408,34.37541006134248,23.893768283593797,10.481641777748681,39.95482738419432,23.396217027333854,16.558610356860463
BTCUSDT,confirmed_1h_swing_high,short,1738833060000,1738747680000,-18.423433957275304,44.60888208770886,-63.03231604498416,-14.763149065102343,44.99758594446956,-59.7607350095719,-37.29423606804172,-12.43852341633822,-24.8557126517035
BTCUSDT,session_vwap,long,1738851420000,1739283780000,11.70533127411888,9.9461790869948,1.75915218712408,18.082648399966317,8.500213279956093,9.582435120010224,-65.97365128911403,10.545222064197723,-76.51887335331176
BTCUSDT,session_vwap,short,1738852920000,1740408840000,-28.339688324681145,14.74249667028249,-43.08218499496363,7.115548545497674,35.58024589809472,-28.464697352597042,75.71882863982692,83.43536026844345,-7.716531628616522
BTCUSDT,session_vwap,long,1738886460000,1740701160000,20.553474220190715,-10.657382273102645,31.21085649329336,11.808415954299711,-2.8679334356196406,14.676349389919352,-9.986960031461711,-58.46807506196039,48.48111503049868
